,Unnamed: 0.1,Unnamed: 0,Country,Region,Happiness Rank,Happiness Score,Economy (GDP per Capita),Health (Life Expectancy),Freedom,Trust (Government Corruption),Generosity,Year,Mean Rank,Rank,Rank,Rank,Rank
149,2,2,Iceland,Western Europe,3,7.557,1.936,0.803,0.718,0.191,0.27,2022,24.94047619047619,24.94047619047619,24.94047619047619,24.94047619047619,24.94047619047619
150,3,3,Switzerland,Western Europe,4,7.512,2.026,0.822,0.677,0.461,0.147,2022,24.94047619047619,24.94047619047619,24.94047619047619,24.94047619047619,24.94047619047619
151,4,4,Netherlands,Western Europe,5,7.415,1.945,0.787,0.651,0.419,0.271,2022,24.94047619047619,24.94047619047619,24.94047619047619,24.94047619047619,24.94047619047619
152,5,5,Luxembourg,Western Europe,6,7.404,2.209,0.79,0.7,0.388,0.12,2022,24.94047619047619,24.94047619047619,24.94047619047619,24.94047619047619,24.94047619047619
153,6,6,Sweden,Western Europe,7,7.384,1.92,0.803,0.724,0.512,0.218,2022,24.94047619047619,24.94047619047619,24.94047619047619,24.94047619047619,24.94047619047619
154,7,7,Norway,Western Europe,8,7.365,1.997,0.786,0.728,0.474,0.217,2022,24.94047619047619,24.94047619047619,24.94047619047619,24.94047619047619,24.94047619047619
155,10,10,Austria,Western Europe,11,7.163,1.931,0.774,0.623,0.329,0.193,2022,24.94047619047619,24.94047619047619,24.94047619047619,24.94047619047619,24.94047619047619
156,12,12,Ireland,Western Europe,13,7.041,2.129,0.779,0.627,0.408,0.19,2022,24.94047619047619,24.94047619047619,24.94047619047619,24.94047619047619,24.94047619047619
157,13,13,Germany,Western Europe,14,7.034,1.924,0.776,0.585,0.358,0.163,2022,24.94047619047619,24.94047619047619,24.94047619047619,24.94047619047619,24.94047619047619
158,16,16,United Kingdom,Western Europe,17,6.943,1.867,0.75,0.597,0.329,0.289,2022,24.94047619047619,24.94047619047619,24.94047619047619,24.94047619047619,24.94047619047619
159,18,18,Belgium,Western Europe,19,6.805,1.907,0.764,0.492,0.204,0.049,2022,24.94047619047619,24.94047619047619,24.94047619047619,24.94047619047619,24.94047619047619
160,19,19,France,Western Europe,20,6.687,1.863,0.808,0.567,0.266,0.07,2022,24.94047619047619,24.94047619047619,24.94047619047619,24.94047619047619,24.94047619047619
161,28,28,Spain,Western Europe,29,6.476,1.808,0.808,0.505,0.149,0.101,2022,24.94047619047619,24.94047619047619,24.94047619047619,24.94047619047619,24.94047619047619
162,30,30,Italy,Western Europe,31,6.467,1.834,0.801,0.412,0.059,0.085,2022,24.94047619047619,24.94047619047619,24.94047619047619,24.94047619047619,24.94047619047619
163,32,32,Malta,Western Europe,33,6.447,1.838,0.789,0.679,0.166,0.174,2022,24.94047619047619,24.94047619047619,24.94047619047619,24.94047619047619,24.94047619047619
164,40,40,Cyprus,Western Europe,41,6.221,1.815,0.819,0.448,0.062,0.123,2022,24.94047619047619,24.94047619047619,24.94047619047619,24.94047619047619,24.94047619047619
165,55,55,Portugal,Western Europe,56,6.016,1.76,0.777,0.655,0.039,0.016,2022,24.94047619047619,24.94047619047619,24.94047619047619,24.94047619047619,24.94047619047619
166,57,57,Greece,Western Europe,58,5.948,1.703,0.774,0.249,0.108,0.015,2022,24.94047619047619,24.94047619047619,24.94047619047619,24.94047619047619,24.94047619047619
167,78,78,North Cyprus,Western Europe,79,5.467,1.815,0.819,0.523,0.213,0.13,2022,24.94047619047619,24.94047619047619,24.94047619047619,24.94047619047619,24.94047619047619
168,4,4,Canada,North America and ANZ,5,7.427,1.32629,0.90563,0.63297,0.32957,0.45811,2015,11.21875,11.21875,11.21875,11.21875,11.21875
169,8,8,New Zealand,North America and ANZ,9,7.286,1.25018,0.90837,0.63938,0.42922,0.47501,2015,11.21875,11.21875,11.21875,11.21875,11.21875
170,9,9,Australia,North America and ANZ,10,7.284,1.33358,0.93156,0.65124,0.35637,0.43562,2015,11.21875,11.21875,11.21875,11.21875,11.21875
171,14,14,United States,North America and ANZ,15,7.119,1.39451,0.86179,0.54604,0.1589,0.40105,2015,11.21875,11.21875,11.21875,11.21875,11.21875
172,5,5,Canada,North America and ANZ,6,7.404,1.44015,0.8276,0.5737,0.31329,0.44834,2016,11.21875,11.21875,11.21875,11.21875,11.21875
173,7,7,New Zealand,North America and ANZ,8,7.334,1.36066,0.83096,0.58147,0.41904,0.49401,2016,11.21875,11.21875,11.21875,11.21875,11.21875
174,8,8,Australia,North America and ANZ,9,7.313,1.44443,0.8512,0.56837,0.32331,0.47407,2016,11.21875,11.21875,11.21875,11.21875,11.21875
175,12,12,United States,North America and ANZ,13,7.104,1.50796,0.779,0.48163,0.14868,0.41077,2016,11.21875,11.21875,11.21875,11.21875,11.21875
176,6,6,Canada,North America and ANZ,7,7.31599998474121,1.47920441627502,0.83455765247345,0.611100912094116,0.287371516227722,0.435539722442627,2017,11.21875,11.21875,11.21875,11.21875,11.21875
177,7,7,New Zealand,North America and ANZ,8,7.31400012969971,1.40570604801178,0.816759705543518,0.614062130451202,0.382816702127457,0.500005125999451,2017,11.21875,11.21875,11.21875,11.21875,11.21875
178,9,9,Australia,North America and ANZ,10,7.28399991989136,1.484414935112,0.84388679265976,0.601607382297516,0.301183730363846,0.477699249982834,2017,11.21875,11.21875,11.21875,11.21875,11.21875
179,13,13,United States,North America and ANZ,14,6.99300003051758,1.54625928401947,0.77428662776947,0.505740523338318,0.135638788342476,0.392578780651093,2017,11.21875,11.21875,11.21875,11.21875,11.21875
180,6,6,Canada,North America and ANZ,7,7.328,1.33,0.896,0.653,0.291,0.321,2018,11.21875,11.21875,11.21875,11.21875,11.21875
181,7,7,New Zealand,North America and ANZ,8,7.324,1.268,0.876,0.669,0.389,0.365,2018,11.21875,11.21875,11.21875,11.21875,11.21875
182,9,9,Australia,North America and ANZ,10,7.272,1.34,0.91,0.647,0.302,0.361,2018,11.21875,11.21875,11.21875,11.21875,11.21875
183,17,17,United States,North America and ANZ,18,6.886,1.398,0.819,0.547,0.133,0.291,2018,11.21875,11.21875,11.21875,11.21875,11.21875
184,7,7,New Zealand,North America and ANZ,8,7.307,1.303,1.026,0.585,0.38,0.33,2019,11.21875,11.21875,11.21875,11.21875,11.21875
185,8,8,Canada,North America and ANZ,9,7.278,1.365,1.039,0.584,0.308,0.285,2019,11.21875,11.21875,11.21875,11.21875,11.21875
186,10,10,Australia,North America and ANZ,11,7.228,1.372,1.036,0.557,0.29,0.332,2019,11.21875,11.21875,11.21875,11.21875,11.21875
187,18,18,United States,North America and ANZ,19,6.892,1.433,0.874,0.454,0.128,0.28,2019,11.21875,11.21875,11.21875,11.21875,11.21875
188,7,7,New Zealand,North America and ANZ,8,7.299600124,1.242317915,1.008138299,0.646789908,0.461268276,0.325726211,2020,11.21875,11.21875,11.21875,11.21875,11.21875
189,10,10,Canada,North America and ANZ,11,7.23210001,1.301647663,1.022501945,0.644028127,0.351701856,0.28152892,2020,11.21875,11.21875,11.21875,11.21875,11.21875
190,11,11,Australia,North America and ANZ,12,7.222799778,1.310396433,1.022607684,0.621877193,0.335996419,0.324973613,2020,11.21875,11.21875,11.21875,11.21875,11.21875
191,17,17,United States,North America and ANZ,18,6.939599991,1.37398684,0.831618011,0.534608245,0.152284741,0.298143059,2020,11.21875,11.21875,11.21875,11.21875,11.21875
192,8,8,New Zealand,North America and ANZ,9,7.277,1.4,0.785,0.665,0.445,0.276,2021,11.21875,11.21875,11.21875,11.21875,11.21875
193,10,10,Australia,North America and ANZ,11,7.183,1.453,0.801,0.647,0.317,0.291,2021,11.21875,11.21875,11.21875,11.21875,11.21875
194,13,13,Canada,North America and ANZ,14,7.103,1.447,0.798,0.648,0.335,0.246,2021,11.21875,11.21875,11.21875,11.21875,11.21875
195,18,18,United States,North America and ANZ,19,6.951,1.533,0.621,0.554,0.154,0.252,2021,11.21875,11.21875,11.21875,11.21875,11.21875
196,9,9,New Zealand,North America and ANZ,10,7.2,1.852,0.752,0.68,0.483,0.245,2022,11.21875,11.21875,11.21875,11.21875,11.21875
197,11,11,Australia,North America and ANZ,12,7.162,1.9,0.772,0.676,0.341,0.258,2022,11.21875,11.21875,11.21875,11.21875,11.21875
198,14,14,Canada,North America and ANZ,15,7.025,1.886,0.783,0.659,0.368,0.217,2022,11.21875,11.21875,11.21875,11.21875,11.21875
199,15,15,United States,North America and ANZ,16,6.977,1.982,0.628,0.574,0.177,0.22,2022,11.21875,11.21875,11.21875,11.21875,11.21875
336,11,11,Costa Rica,Latin America and Caribbean,12,7.226,0.95578,0.86027,0.63376,0.10583,0.25497,2015,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
337,13,13,Mexico,Latin America and Caribbean,14,7.187,1.02054,0.81444,0.48181,0.21312,0.14074,2015,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
338,15,15,Brazil,Latin America and Caribbean,16,6.983,0.98124,0.69702,0.49049,0.17521,0.14574,2015,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
339,22,22,Venezuela,Latin America and Caribbean,23,6.81,1.04424,0.72052,0.42908,0.11069,0.05841,2015,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
340,24,24,Panama,Latin America and Caribbean,25,6.786,1.06353,0.79661,0.5421,0.0927,0.24434,2015,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
341,26,26,Chile,Latin America and Caribbean,27,6.67,1.10715,0.85857,0.44132,0.12869,0.33363,2015,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
342,29,29,Argentina,Latin America and Caribbean,30,6.574,1.05351,0.78723,0.44974,0.08484,0.11451,2015,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
343,31,31,Uruguay,Latin America and Caribbean,32,6.485,1.06166,0.8116,0.60362,0.24558,0.2324,2015,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
344,32,32,Colombia,Latin America and Caribbean,33,6.477,0.91861,0.69077,0.53466,0.0512,0.18401,2015,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
345,41,41,El Salvador,Latin America and Caribbean,42,6.13,0.76454,0.67737,0.4035,0.11776,0.10692,2015,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
346,42,42,Guatemala,Latin America and Caribbean,43,6.123,0.74553,0.64425,0.57733,0.09472,0.27489,2015,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
347,47,47,Ecuador,Latin America and Caribbean,48,5.975,0.86402,0.79075,0.48574,0.1809,0.11541,2015,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
348,50,50,Bolivia,Latin America and Caribbean,51,5.89,0.68133,0.5392,0.57414,0.088,0.20536,2015,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
349,52,52,Paraguay,Latin America and Caribbean,53,5.878,0.75985,0.66098,0.53899,0.08242,0.3424,2015,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
350,56,56,Nicaragua,Latin America and Caribbean,57,5.828,0.59325,0.74314,0.55475,0.19317,0.27815,2015,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
351,57,57,Peru,Latin America and Caribbean,58,5.824,0.90019,0.73017,0.41496,0.05989,0.14982,2015,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
352,64,64,Jamaica,Latin America and Caribbean,65,5.709,0.81038,0.68741,0.50442,0.02299,0.2123,2015,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
353,97,97,Dominican Republic,Latin America and Caribbean,98,4.885,0.89537,0.66825,0.57672,0.14234,0.21684,2015,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
354,104,104,Honduras,Latin America and Caribbean,105,4.788,0.59532,0.6951,0.40148,0.06825,0.23027,2015,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
355,13,13,Costa Rica,Latin America and Caribbean,14,7.087,1.06879,0.76146,0.55225,0.10547,0.22553,2016,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
356,16,16,Brazil,Latin America and Caribbean,17,6.952,1.08754,0.61415,0.40425,0.14166,0.15776,2016,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
357,20,20,Mexico,Latin America and Caribbean,21,6.778,1.11508,0.71143,0.37709,0.18355,0.11735,2016,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
358,23,23,Chile,Latin America and Caribbean,24,6.705,1.2167,0.81883,0.37789,0.11451,0.31595,2016,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
359,24,24,Panama,Latin America and Caribbean,25,6.701,1.18306,0.70835,0.48927,0.08423,0.2418,2016,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
360,25,25,Argentina,Latin America and Caribbean,26,6.65,1.15137,0.69711,0.42284,0.07296,0.10989,2016,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
361,28,28,Uruguay,Latin America and Caribbean,29,6.545,1.18157,0.72183,0.54388,0.21394,0.18056,2016,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
362,30,30,Colombia,Latin America and Caribbean,31,6.481,1.03032,0.59659,0.44735,0.05399,0.15626,2016,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
363,38,38,Guatemala,Latin America and Caribbean,39,6.324,0.83454,0.54039,0.50379,0.08701,0.28808,2016,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
364,43,43,Venezuela,Latin America and Caribbean,44,6.084,1.13367,0.61904,0.19847,0.08304,0.0425,2016,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
365,45,45,El Salvador,Latin America and Caribbean,46,6.068,0.8737,0.596,0.37269,0.10613,0.08877,2016,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
366,47,47,Nicaragua,Latin America and Caribbean,48,5.992,0.69384,0.65213,0.46582,0.16292,0.29773,2016,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
367,50,50,Ecuador,Latin America and Caribbean,51,5.976,0.97306,0.68613,0.4027,0.18037,0.10074,2016,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
368,58,58,Bolivia,Latin America and Caribbean,59,5.822,0.79422,0.4697,0.50961,0.07746,0.21698,2016,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
369,63,63,Peru,Latin America and Caribbean,64,5.743,0.99602,0.62994,0.37502,0.05292,0.14527,2016,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
370,69,69,Paraguay,Latin America and Caribbean,70,5.538,0.89373,0.58295,0.46235,0.07396,0.25296,2016,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
371,72,72,Jamaica,Latin America and Caribbean,73,5.51,0.89333,0.59469,0.43597,0.04294,0.22245,2016,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
372,88,88,Dominican Republic,Latin America and Caribbean,89,5.155,1.02787,0.57669,0.52259,0.12372,0.21286,2016,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
373,103,103,Honduras,Latin America and Caribbean,104,4.871,0.69429,0.58383,0.26755,0.06906,0.2044,2016,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
374,11,11,Costa Rica,Latin America and Caribbean,12,7.0789999961853,1.10970628261566,0.759509265422821,0.580131649971008,0.100106589496136,0.214613229036331,2017,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
375,19,19,Chile,Latin America and Caribbean,20,6.65199995040894,1.25278460979462,0.819479703903198,0.376895278692245,0.0822879821062088,0.326662421226501,2017,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
376,21,21,Brazil,Latin America and Caribbean,22,6.63500022888184,1.10735321044922,0.616552352905273,0.437453746795654,0.111092761158943,0.16234989464283,2017,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
377,23,23,Argentina,Latin America and Caribbean,24,6.59899997711182,1.18529546260834,0.695137083530426,0.494519203901291,0.059739887714386,0.109457060694695,2017,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
378,24,24,Mexico,Latin America and Caribbean,25,6.57800006866455,1.15318381786346,0.709978997707367,0.412730008363724,0.132774114608765,0.120990432798862,2017,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
379,27,27,Uruguay,Latin America and Caribbean,28,6.4539999961853,1.21755969524384,0.719216823577881,0.57939225435257,0.178061872720718,0.175096929073334,2017,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
380,28,28,Guatemala,Latin America and Caribbean,29,6.4539999961853,0.872001945972443,0.540239989757538,0.531310617923737,0.0772232785820961,0.283488392829895,2017,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
381,29,29,Panama,Latin America and Caribbean,30,6.4520001411438,1.23374843597412,0.706156134605408,0.550026834011078,0.070983923971653,0.21055693924427,2017,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
382,35,35,Colombia,Latin America and Caribbean,36,6.35699987411499,1.07062232494354,0.595027923583984,0.477487415075302,0.0466687418520451,0.149014472961426,2017,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
383,42,42,Nicaragua,Latin America and Caribbean,43,6.07100009918213,0.737299203872681,0.653095960617065,0.447551846504211,0.130687981843948,0.301674216985703,2017,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
384,43,43,Ecuador,Latin America and Caribbean,44,6.00799989700317,1.00082039833069,0.685636222362518,0.4551981985569,0.140134647488594,0.150112465023994,2017,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
385,44,44,El Salvador,Latin America and Caribbean,45,6.00299978256226,0.909784495830536,0.596018552780151,0.432452529668808,0.0899809598922729,0.0782579854130745,2017,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
386,57,57,Bolivia,Latin America and Caribbean,58,5.82299995422363,0.833756566047668,0.473630249500275,0.558732926845551,0.0604777261614799,0.22556072473526,2017,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
387,62,62,Peru,Latin America and Caribbean,63,5.71500015258789,1.03522527217865,0.630166113376617,0.450002878904343,0.0470490865409374,0.126819714903831,2017,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
388,69,69,Paraguay,Latin America and Caribbean,70,5.49300003051758,0.932537317276001,0.579250693321228,0.473507791757584,0.091065913438797,0.224150657653809,2017,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
389,75,75,Jamaica,Latin America and Caribbean,76,5.31099987030029,0.925579309463501,0.641022384166718,0.474307239055634,0.0552677810192108,0.233818337321281,2017,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
390,81,81,Venezuela,Latin America and Caribbean,82,5.25,1.12843120098114,0.617144227027893,0.153997123241425,0.0644911229610443,0.0650196298956871,2017,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
391,85,85,Dominican Republic,Latin America and Caribbean,86,5.23000001907349,1.07937383651733,0.574873745441437,0.55258983373642,0.113945253193378,0.186967849731445,2017,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
392,90,90,Honduras,Latin America and Caribbean,91,5.18100023269653,0.730573117733002,0.582569479942322,0.348079860210419,0.0733454525470734,0.236188873648643,2017,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
393,12,12,Costa Rica,Latin America and Caribbean,13,7.072,1.01,0.817,0.632,0.101,0.143,2018,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
394,23,23,Mexico,Latin America and Caribbean,24,6.488,1.038,0.761,0.479,0.095,0.069,2018,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
395,24,24,Chile,Latin America and Caribbean,25,6.476,1.131,0.808,0.431,0.061,0.197,2018,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
396,26,26,Panama,Latin America and Caribbean,27,6.43,1.112,0.759,0.597,0.063,0.125,2018,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
397,27,27,Brazil,Latin America and Caribbean,28,6.419,0.986,0.675,0.493,0.088,0.11,2018,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
398,28,28,Argentina,Latin America and Caribbean,29,6.388,1.073,0.744,0.57,0.054,0.062,2018,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
399,29,29,Guatemala,Latin America and Caribbean,30,6.382,0.781,0.608,0.604,0.071,0.179,2018,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
400,30,30,Uruguay,Latin America and Caribbean,31,6.379,1.093,0.771,0.625,0.155,0.13,2018,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
401,36,36,Colombia,Latin America and Caribbean,37,6.26,0.96,0.635,0.531,0.039,0.099,2018,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
402,39,39,El Salvador,Latin America and Caribbean,40,6.167,0.806,0.639,0.461,0.082,0.065,2018,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
403,40,40,Nicaragua,Latin America and Caribbean,41,6.141,0.668,0.7,0.527,0.128,0.208,2018,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
404,47,47,Ecuador,Latin America and Caribbean,48,5.973,0.889,0.736,0.556,0.12,0.114,2018,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
405,55,55,Jamaica,Latin America and Caribbean,56,5.89,0.819,0.693,0.575,0.031,0.096,2018,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
406,61,61,Bolivia,Latin America and Caribbean,62,5.752,0.751,0.508,0.606,0.054,0.141,2018,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
407,63,63,Paraguay,Latin America and Caribbean,64,5.681,0.835,0.615,0.541,0.074,0.162,2018,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
408,64,64,Peru,Latin America and Caribbean,65,5.663,0.934,0.674,0.53,0.034,0.092,2018,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
409,71,71,Honduras,Latin America and Caribbean,72,5.504,0.62,0.622,0.459,0.074,0.197,2018,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
410,82,82,Dominican Republic,Latin America and Caribbean,83,5.302,0.982,0.614,0.578,0.106,0.12,2018,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
411,101,101,Venezuela,Latin America and Caribbean,102,4.806,0.996,0.657,0.133,0.052,0.056,2018,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
412,11,11,Costa Rica,Latin America and Caribbean,12,7.167,1.034,0.963,0.558,0.093,0.144,2019,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
413,22,22,Mexico,Latin America and Caribbean,23,6.595,1.07,0.861,0.433,0.073,0.074,2019,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
414,25,25,Chile,Latin America and Caribbean,26,6.444,1.159,0.92,0.357,0.056,0.187,2019,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
415,26,26,Guatemala,Latin America and Caribbean,27,6.436,0.8,0.746,0.535,0.078,0.175,2019,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
416,30,30,Panama,Latin America and Caribbean,31,6.321,1.149,0.91,0.516,0.054,0.109,2019,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
417,31,31,Brazil,Latin America and Caribbean,32,6.3,1.004,0.802,0.39,0.086,0.099,2019,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
418,32,32,Uruguay,Latin America and Caribbean,33,6.293,1.124,0.891,0.523,0.15,0.127,2019,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
419,34,34,El Salvador,Latin America and Caribbean,35,6.253,0.794,0.789,0.43,0.074,0.093,2019,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
420,42,42,Colombia,Latin America and Caribbean,43,6.125,0.985,0.841,0.47,0.034,0.099,2019,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
421,44,44,Nicaragua,Latin America and Caribbean,45,6.105,0.694,0.835,0.435,0.127,0.2,2019,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
422,46,46,Argentina,Latin America and Caribbean,47,6.086,1.092,0.881,0.471,0.05,0.066,2019,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
423,49,49,Ecuador,Latin America and Caribbean,50,6.028,0.912,0.868,0.498,0.087,0.126,2019,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
424,55,55,Jamaica,Latin America and Caribbean,56,5.89,0.831,0.831,0.49,0.028,0.107,2019,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
425,58,58,Honduras,Latin America and Caribbean,59,5.86,0.642,0.828,0.507,0.078,0.246,2019,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
426,60,60,Bolivia,Latin America and Caribbean,61,5.779,0.776,0.706,0.511,0.064,0.137,2019,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
427,62,62,Paraguay,Latin America and Caribbean,63,5.743,0.855,0.777,0.514,0.08,0.184,2019,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
428,64,64,Peru,Latin America and Caribbean,65,5.697,0.96,0.854,0.455,0.027,0.083,2019,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
429,76,76,Dominican Republic,Latin America and Caribbean,77,5.425,1.015,0.779,0.497,0.101,0.113,2019,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
430,107,107,Venezuela,Latin America and Caribbean,108,4.707,0.96,0.805,0.154,0.047,0.064,2019,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
431,14,14,Costa Rica,Latin America and Caribbean,15,7.121399879,0.981107712,0.939635336,0.645017743,0.096362092,0.131266311,2020,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
432,23,23,Mexico,Latin America and Caribbean,24,6.465000153,1.024387479,0.831601024,0.553892553,0.083133668,0.083094485,2020,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
433,25,25,Uruguay,Latin America and Caribbean,26,6.440100193,1.071000457,0.856928885,0.59426707,0.193425074,0.132143691,2020,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579,48.2171052631579
